,book_id_title,book_id,book_title,book_series,book_series_uri,isbn,isbn13,year_first_published,author,num_pages,genres,shelves,lists,num_ratings,num_reviews,average_rating,rating_distribution,adjusted_average_rating
160,50093275-amikor-elhagytak,50093275,Amikor elhagytak,,,1933372001,9781933372006,2002.0,Elena Ferrante,198.0,"['Fiction', 'Cultural > Italy', 'Contemporary', 'European Literature > Italian Literature', 'Literary Fiction', 'Novels', 'Womens', 'Literature', 'Audiobook', 'Feminism']","{'to-read': 32799, 'currently-reading': 1441, 'fiction': 705, 'favorites': 288, '2020': 203, 'italy': 170, '2021': 168, '2019': 157, 'contemporary': 147, 'italian': 137, '2017': 127, '2018': 122, '2016': 120, 'literary-fiction': 100, 'translated': 86, 'novels': 84, 'owned': 80, '2022': 76, '2015': 67, 'own': 63, 'italian-literature': 63, 'translation': 58, 'wishlist': 52, 'women': 51, 'in-translation': 49, 'novel': 48, 'books-i-own': 46, 'library': 44, 'contemporary-fiction': 42, 'elena-ferrante': 39, 'kindle': 39, 'book-club': 39, 'literature': 38, 'ebook': 38, 'to-buy': 38, 'europa-editions': 36, 'favourites': 35, 'audiobooks': 31, 'feminism': 30, '21st-century': 29, 'italian-lit': 28, 'italia': 28, 'europe': 28, 'audiobook': 25, 'audio': 24, 'abandoned': 23, 'women-writers': 23, 'italiana': 22, 'female-authors': 22, 'to-read-fiction': 22, 'read-in-2017': 21, 'european': 21, 'women-authors': 21, 'read-in-2018': 20, 'translations': 20, 'owned-books': 19, '2014': 19, 'read-2018': 18, 'drama': 18, 'adult': 18, 'read-in-2016': 18, 'general-fiction': 18, 'my-library': 18, 'female-author': 18, 'tbr': 18, 'dnf': 17, 'letteratura-italiana': 17, 'literary': 17, 'women-in-translation': 17, 'read-in-2021': 16, 'read-in-2020': 16, 'italiano': 16, '2000s': 16, 'italiani': 15, 'adult-fiction': 15, 'romance': 15, 'europa': 15, 'wish-list': 15, 'marriage': 14, 'ebooks': 13, 'read-in-2015': 13, 'mulheres': 13, 'want-to-buy': 13, 'did-not-finish': 13, 'bookclub': 13, 'read-2021': 12, 'e-book': 12, 'read-2017': 12, 'my-books': 12, 'translated-fiction': 12, 'maybe': 12, 'novellas': 12, 'unfinished': 12, '2013': 12, '2021-reads': 11, 'read-in-2019': 11, '4-stars': 11, 'ferrante': 11, 'bookshelf': 11, 'motherhood': 11}",{},29115,3321,3.86,"{'5 Stars': 8277, '4 Stars': 11454, '3 Stars': 6941, '2 Stars': 1833, '1 Star': 610}",3.7976224030834187
161,5013846-amad,5013846,Amadé,,,8882122050,9788882122058,,Laura Mancinelli,107.0,[],{},{},1,1,4.0,"{'5 Stars': 0, '4 Stars': 1, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}",1.4716383519980383
162,50221055-frj-lsar-hendur,50221055,Frjálsar hendur,Commissario De Luca #1,/series/50416-commissario-de-luca,8838906262,9781933372150,1990.0,Carlo Lucarelli,107.0,"['Mystery', 'Cultural > Italy', 'Fiction', 'Mystery > Crime', 'Historical > Historical Fiction', 'European Literature > Italian Literature', 'War', 'Thriller', 'Mystery > Detective', 'War > World War II']","{'to-read': 857, 'mystery': 43, 'italy': 37, 'fiction': 21, 'crime': 20, 'historical-fiction': 16, 'italian': 15, 'giallo': 11, 'gialli': 9, 'default': 8, 'europa-editions': 8, 'series': 7, 'war': 6, 'italia': 6, 'narrativa': 6, 'italiani': 6, 'mysteries': 6, 'ebook': 5, 'thriller': 5, 'detective': 5, 'currently-reading': 5, 'translated': 4, 'own': 4, 'finished': 4, 'europe': 3, 'not-interested': 3, 'books-i-own': 3, 'storico': 3, 'mystery-crime': 3, 'letteratura-italiana': 3, 'italian-literature': 3, 'owned': 3, 'library': 3, '2012': 3, 'europa': 3, 'in-translation': 3, 'wwii': 3, 'italiana': 3, 'crime-fiction': 3, 'translation': 3, 'romanzo': 3, 'letteraturaitalia<br/>na': 3, 'police-procedural': 3, '20th-century': 3, 'italiano': 2, '2021': 2, 'ita': 2, 'biblioteca': 2, '2019': 2, 'carlo-lucarelli': 2, 'read-in-2018': 2, 'historical-mystery': 2, 'polizieschi': 2, 'my-library': 2, 'italian-lit': 2, '1940s': 2, 'world-war-ll': 2, 'kindle': 2, '2014': 2, '2011': 2, 'lucarelli': 2, 'letteratura': 2, '2013': 2, 'sellerio': 2, 'world-war-ii': 2, 'italian-mystery': 2, 'murder': 2, 'hard-boiled': 2, 'noir': 2, 'wish-list': 2, 'read-in-2011': 2, 'read-2011': 2, 'letti': 2, 'mysteries-and-thrillers': 2, '1': 1, 'didn-t-finish-don-t-plan-to': 1, 'j-l': 1, 'džana-engleski': 1, 'it': 1, '2022-libri-letti': 1, '2022': 1, 'hard-copy': 1, 'italian-fiction': 1, 'european-fiction': 1, 'fiction-novels': 1, 'fiction-in-translation-italian': 1, 'library-c-s-p': 1, 'mistery-thriller': 1, 'the-deader-the-corpse-the-better': 1, 'books-from-biblio': 1, 'tbr-own': 1, 'historical-fict-adventure': 1, 'detective-murder-mystery': 1, 'autori-h-m': 1, 'southern-european': 1, 'prestiti-bibliotecari': 1, 'europeanfiction': 1, '2021-books-read': 1, 'letto-2': 1, 'italian-noir': 1}",{},808,102,3.5,"{'5 Stars': 97, '4 Stars': 311, '3 Stars': 316, '2 Stars': 66, '1 Star': 18}",3.1124836377789937
163,50252752-ein-samstag-unter-freunden,50252752,Ein Samstag unter Freunden,,,8804586133,9788804586135,2009.0,Andrea Camilleri,,"['Fiction', 'Cultural > Italy', 'European Literature > Italian Literature']","{'to-read': 182, 'currently-reading': 10, 'ebook': 8, 'camilleri': 6, 'fiction': 5, 'default': 4, 'romanzi': 4, 'narrativa': 4, 'andrea-camilleri': 3, 'libreria': 3, 'narrativa-italiana': 3, 'gialli': 3, '2021': 2, '2018': 2, '2016': 2, 'scrittori-italiani': 2, 'italiani': 2, 'e-book': 2, 'italia': 2, 'romanzo': 2, 'italy': 2, 'italian': 2, 'retopatas2022': 1, 'camilleri-andrea': 1, 'retópatas-2022': 1, '2022': 1, 'reto-52x52': 1, 'e3': 1, 'literatura': 1, 's-ita': 1, 'novels': 1, 'lettiericiclati': 1, 'letto': 1, 'reto-lorena': 1, 'discharged': 1, 'already-in': 1, '2020': 1, 'university': 1, 'da-comprare': 1, 'pa-descomprimir': 1, 'ancora-mancante': 1, 'waiting': 1, 'rd2020': 1, 'e-books': 1, 'unfinished': 1, 'libreria-bianca': 1, 'libreria-ingresso': 1, 'wish-list': 1, '2018-71': 1, 'buscar': 1, 'google-play-livre': 1, 'italian-literature': 1, 'autors-italians': 1, '03-in-attesa': 1, 'not-read': 1, 'book': 1, '31c-italian-lit': 1, 'labutxaca': 1, '2019': 1, 'italien': 1, 'habitación-de-lucía-4': 1, 'gelesen-2019': 1, 'kryminały': 1, 'my-books-2': 1, 'ebooks': 1, 'italiaans': 1, 'romanzi-racconti-italiani': 1, 'owned-physical': 1, 'narrativa_italian<br/>a': 1, 'n-italia': 1, 'incipitinwikiquot<br/>e': 1, 'bc': 1, 'autori-italiani': 1, '_ita': 1, '06-gialli-noir-thriller': 1, 'prioridad-por-leer': 1, '4': 1, 'novelas-con-personajes-homosexuales': 1, 'novela-corta': 1, 'lgtb': 1, 'marco': 1, 'salotto': 1, '2009': 1, 'i-loved-it': 1, 'good': 1, 'could-nt-put-it-down': 1, '2018-aa': 1, 'literatura-włoska': 1, 'italiano': 1, 'italiana': 1, 'sicilia': 1, 'contemporanea_ita<br/>liana': 1, 'romanzi-italiani': 1, '1-narrativa': 1, 'biblioteca': 1, 'i-miei-libri': 1, 'libreria-virtuale': 1, 'formato-ebook': 1, '5-stars': 1, 'wishlist-es': 1}",{},360,57,3.23,"{'5 Stars': 44, '4 Stars': 102, '3 Stars': 128, '2 Stars': 65, '1 Star': 21}",2.7160522160721663
164,50661869-at-the-wolf-s-table,50661869,at the wolf's table,,,1250179149,9781250179142,2018.0,Rosella Postorino,,"['Historical > Historical Fiction', 'Fiction', 'Historical', 'War > World War II', 'War', 'Audiobook', 'Adult', 'Cultural > Germany', 'European Literature > Italian Literature', 'World War II > Holocaust']","{'to-read': 15359, 'currently-reading': 1202, 'historical-fiction': 338, '2019': 153, 'fiction': 117, '2020': 112, '2021': 87, 'historical': 56, 'wwii': 55, 'owned': 47, 'war': 39, '2018': 35, 'book-club': 35, 'ebook': 34, 'ww2': 33, 'audiobook': 33, 'wishlist': 33, 'dnf': 32, 'history': 31, 'audiobooks': 29, 'own': 28, 'kindle': 26, 'adult': 24, 'letteratura-italiana': 24, 'italiani': 23, 'italiana': 22, 'read-in-2019': 21, 'library': 21, 'germany': 21, 'tbr': 20, 'books-i-own': 20, '2022': 17, 'narrativa': 16, 'translated': 16, 'world-war-ii': 16, 'audio': 15, 'italian': 14, 'holocaust': 14, 'favorites': 14, 'read-2019': 13, 'feltrinelli': 13, 'giveaways': 13, 'translation': 13, 'audiolibri': 13, 'to-buy': 12, 'owned-books': 12, 'italy': 12, 'narrativa-italiana': 12, 'read-in-2021': 11, 'physical-tbr': 11, 'world-war-2': 11, 'literary-fiction': 11, 'audio-books': 10, 'novel': 10, 'read-2020': 9, 'read-in-2020': 9, 'da-comprare': 9, 'europe': 9, '2019-books': 9, 'abandoned': 9, 'ebooks': 9, 'italian-literature': 9, 'adult-fiction': 9, 'roman': 8, 'owned-tbr': 8, 'home-library': 8, 'fiction-historical': 8, 'default': 8, '2019-reads': 8, '1940s': 8, 'arc': 8, 'novels': 8, 'romanzi': 8, 'read-2021': 7, 'storici': 7, 'lett-italiana': 7, 'italia': 7, 'in-libreria': 7, 'abbandonati': 7, 'netgalley': 7, 'pal': 7, 'historique': 7, 'did-not-finish': 7, 'libreria': 7, 'want-to-buy': 7, 'audible': 7, 'to-be-read': 7, 'historic-fiction': 7, 'autori-italiani': 7, 'my-books': 6, 'e-book': 6, 'gdl': 6, 'bookshelf': 6, 'audio-book': 6, 'italian-lit': 6, 'stand-alone': 6, 'literature': 6, 'storia': 6, 'premio-campiello': 6, 'romanzo-storico': 6}",{},13224,1682,3.55,"{'5 Stars': 2099, '4 Stars': 4902, '3 Stars': 4633, '2 Stars': 1295, '1 Star': 295}",3.456948509946
165,50996687-the-day-of-the-barbarians,50996687,The Day of the Barbarians: The Battle That Led to the Fall of the Roman Empire,,,0802715710,9780802715715,2005.0,Alessandro Barbero,248.0,"['History', 'Nonfiction', 'History > Ancient History', 'Military > Military History', 'War', 'Literature > Ancient', 'War > Military Fiction', 'Roman', 'Historical > Medieval', 'European Literature > Italian Literature']","{'to-read': 596, 'history': 78, 'non-fiction': 36, 'storia': 24, 'ancient-history': 12, 'currently-reading': 11, 'rome': 11, 'ebook': 9, 'ancient-rome': 9, 'saggistica': 8, 'roman-history': 8, 'default': 8, 'military-history': 7, 'saggi': 6, 'history-ancient': 6, 'owned': 5, 'war': 5, 'roman-empire': 4, 'favorites': 4, 'histoire': 4, 'saggio': 3, 'library': 3, 'own': 3, 'biblioteca': 3, 'sam-harris': 3, 'to-buy': 3, 'late-antiquity': 3, 'ancient': 3, 'history-military': 3, 'military': 3, 'storico': 2, 'italia': 2, 'roman': 2, 'owned-books': 2, 'italiani': 2, 'storia-antica': 2, '2017': 2, 'to-read-history': 2, 'dark-ages': 2, 'history-economics-and-politics': 2, 'essay': 2, 'italian': 2, 'romans': 2, 'have': 2, 'research': 2, 'pal_n-fiction': 1, '1': 1, 'nonfiction-essays': 1, 'zz-fullauthorsearch': 1, '1generale': 1, 'carlos-museum-bookshop': 1, 'italiana': 1, 'early-history': 1, 'possiedo-ma-non-letti': 1, 'roma': 1, 'interessante': 1, 'da-comprare-storia': 1, 'military-and-war': 1, 'ufficio4s4': 1, 'nonfiction-memoir': 1, 'tagged-in-2021': 1, 'archive': 1, 'kindle': 1, '2021': 1, 'libri-letti-prima-del-2021': 1, 'storia-romana': 1, 'battles': 1, 'divulgazione': 1, 'camera': 1, 'future-reading-list': 1, 'history-saggi-storici': 1, 'miei': 1, 'libreria': 1, 'we-are-made-by-history': 1, 'manuali': 1, 'tör': 1, 'nonf': 1, 'lek': 1, 'hh-rome_romans-history': 1, 'da-rubare': 1, 'historic': 1, 'massimo': 1, 'saggi-manuali-e-affini': 1, 'lit-it': 1, 'international-relations': 1, 'anthropology': 1, 'prima-o-poi': 1, 'history-geopolitics': 1, 'милениум': 1, '3-следващи-за-покупка': 1, 'sam-harris-recommend-reading': 1, 'on-hold': 1, 'leído-no-novela': 1, 'hm-libraryaz': 1, '_own-a-copy': 1, 'sam-history-economics-and-politics': 1, 'tag-ordered': 1, 'xxi-secolo': 1, 'white-cishet-dude-authors': 1, 'journalism-and-war': 1}",{},596,76,3.85,"{'5 Stars': 149, '4 Stars': 255, '3 Stars': 157, '2 Stars': 26, '1 Star': 9}",3.409898239010634
166,51139725-empire-of-dragons,51139725,Empire of Dragons,,,0330438263,9780330438261,1999.0,Valerio Massimo Manfredi,418.0,"['Historical > Historical Fiction', 'Historical', 'Fiction', 'Fantasy', 'Romance > Historical Romance', 'Cultural > China', 'Novels', 'Cultural > Italy', 'European Literature > Italian Literature', 'Adventure']","{'to-read': 982, 'historical-fiction': 91, 'currently-reading': 48, 'historical': 30, 'default': 25, 'fiction': 23, 'owned': 17, 'valerio-massimo-manfredi': 16, 'favorites': 13, 'history': 12, 'novela-histórica': 11, 'fantasy': 11, 'books-i-own': 10, 'romanzo-storico': 10, 'storico': 10, 'own': 10, 'romanzi-storici': 9, 'storia': 8, 'storici': 8, 'china': 8, 'narrativa': 7, 'romanzi': 7, 'manfredi': 6, 'rome': 6, 'historical-novel': 6, 'historic': 6, 'books': 5, 'my-library': 5, 'finished': 5, 'romanzo': 5, 'novels': 4, 'letteratura-italiana': 4, 'italy': 4, 'biblioteca': 4, 'autori-italiani': 4, 'ancient-rome': 4, 'owned-books': 4, 'historic-fiction': 4, 'historical-novels': 4, 'italian': 4, 'novela': 4, '2021': 3, 'novelas-históricas': 3, '2020': 3, 'italia': 3, 'libri': 3, 'my-books': 3, '2013': 3, 'novel': 3, 'ebook': 3, 'narrativa-italiana': 3, 'adventure': 3, 'dnf': 2, 'narrativa-contemporánea': 2, 'histórico': 2, 'my-bookshelf': 2, 'internetarchive-wishlist-it': 2, 'libreria-personale': 2, 'ancient-history': 2, 'not-finished': 2, 'histórica': 2, 'mis-libros': 2, 'cina': 2, 'spanish': 2, 'italiani': 2, 'in-casa': 2, 'casa': 2, 'a-novela-historica': 2, 'owned-read': 2, 'mi-biblioteca': 2, '2015': 2, 'roman-empire': 2, 'avventura': 2, 'dropped': 2, 'historica': 2, 'adventures': 2, 'fantasia': 2, 'valerio': 2, 'massimo': 2, 'italiana': 2, 'wish-list': 2, 'libreria': 2, 'historia': 2, 'library': 2, 'my-collection': 2, 'action-adventure': 2, 'it-wikipedia': 2, 'Ιστορικά': 2, 'ancient': 2, 'on': 2, 'novela-historica': 2, 'non-letto': 1, 'fisico': 1, 'series': 1, 'on-the-bookshelf': 1, 'libreria-kindle': 1, 'storico-antichistica': 1, 'backlog': 1, 'sort': 1, 'books-i-have-but-haven-t-read-yet': 1}",{},2829,113,3.79,"{'5 Stars': 725, '4 Stars': 1077, '3 Stars': 783, '2 Stars': 201, '1 Star': 43}",3.42986231315684
167,51530245-lo-stato-dell-unione,51530245,Lo stato dell'unione,,,8851800456,9788851800451,2005.0,Tullio Avoledo,,"['Fiction', 'European Literature > Italian Literature']","{'to-read': 29, 'narrativa': 6, 'fantascienza': 2, 'autori-italiani': 2, 'fiction': 2, 'italiani': 2, 'italiana': 2, 'romanzo': 2, 'incipitinwikiquot<br/>e': 2, 'italian': 2, 'romanzi': 1, '2020': 1, 'distopia': 1, 'mancanti': 1, 'fumetti': 1, 'cartaceo': 1, 'ingresso': 1, 'lavoro': 1, 'ebook-marsilio': 1, 'ucronia': 1, 'fantapolitica': 1, 'set-aside': 1, 'in-the-bookshelf': 1, 'narratori-italiani': 1, '2002': 1, 'scaffali-chissà-forse-un-giorno': 1, 'italiana-contemporanea': 1, 'thriller': 1, 'novel': 1, 'mondolibri': 1, 'italy': 1, 'posseduti': 1, 'autori-uomo': 1, 'letteratura-italiana': 1, 'fantastica': 1, 'libreria': 1, 'da-vagliare': 1, 'italian-literature': 1, 'sci-fi': 1, 'prestito-library': 1, 'fantastico': 1, 'politica': 1, 'di': 1, 'saggio': 1, 'italiano': 1}",{},79,9,3.62,"{'5 Stars': 12, '4 Stars': 33, '3 Stars': 27, '2 Stars': 6, '1 Star': 1}",2.3781267700951414
168,52220562-dziewczynka-z-sz-stego-ksi-yca,52220562,Dziewczynka z Szóstego Księżyca,La Bambina della Sesta Luna #2,/series/60090-la-bambina-della-sesta-luna,2700014049,9782700014044,2002.0,Moony Witcher,,"['Fantasy', 'Childrens', 'Childrens > Middle Grade', 'Young Adult', 'Fantasy > Magic', 'European Literature > Italian Literature', 'Fiction', 'Adventure', 'Cultural > Italy', 'Young Adult > Teen']","{'to-read': 210, 'fantasy': 99, 'childhood': 37, 'owned': 18, 'infanzia': 17, 'children': 16, 'currently-reading': 13, 'middle-grade': 13, 'books-i-own': 13, 'favorites': 12, 'young-adult': 9, 'childrens': 9, 'magic': 8, 'italian': 7, 'childhood-books': 7, 'bambini': 6, 'fiction': 6, 'adventure': 5, 'read-in-italian': 5, 'series': 5, 'children-s': 5, 'owned-books': 5, 'italia': 4, 'italiani': 4, 'italian-literature': 4, 'italy': 4, 'autori-italiani': 4, 'own': 4, 'children-s-books': 4, 'kids': 3, 'ya': 3, 'childhood-reads': 3, 'children-books': 3, 'in-italian': 3, 'italiana': 3, 'childhood-memories': 3, 'my-books': 3, 'my-library': 3, 'children-literature': 3, 'long-ago': 2, 'bookshelf': 2, 'nina': 2, 'infanzia-preadolescenza': 2, 'teen': 2, 'bambina': 2, 'ragazzi': 2, 'childhood-favourites': 2, 'libreria': 2, 'genre-fantasy': 2, 'books': 2, 'biblioteca': 2, 'home': 2, 'children-s-literature': 2, 'wishlist': 2, 'la-bambina-della-sesta-luna': 2, 'female-protagonist': 2, 'italiano': 2, 'contemporary': 2, 'children-lit': 2, 'childhood-teen': 2, 'ya-fantasy': 2, '2015': 2, 'my-childhood': 2, 'read-as-a-child': 2, 'serie': 2, 'saghe': 2, 'i-have': 2, 'i-own': 2, 'da-bambina': 2, 'italian-authors': 2, 'read-in-romanian': 2, 'childhood-favorites': 2, 'witches': 2, 'when-i-was-a-kid': 2, 'in-libreria': 1, 'children-tales': 1, 'old': 1, 'z-books-owned': 1, 'what-s-in-my-library': 1, 'urban-fantasy': 1, 'scrittori-italiani': 1, 'scaffali-cate': 1, 'read-twice-or-more': 1, 'read-as-kid': 1, 'not-read': 1, 'nina-series': 1, 'my-own-library': 1, 'libri-da-bambini': 1, 'libreria-studio': 1, 'letteratura-per-ragazzi': 1, 'l-italiana': 1, 'juvenile': 1, 'giro-girotondo': 1, 'fantasy-magic': 1, 'baby': 1, 'all-my-books': 1, 'acquistati-cartacei': 1, '_ita': 1, '2021': 1, '2019': 1}",{},2016,30,3.98,"{'5 Stars': 726, '4 Stars': 687, '3 Stars': 475, '2 Stars': 101, '1 Star': 27}",3.270918817335815
169,52773190-nelle-nebbie-del-tempo,52773190,Nelle nebbie del tempo,,,isbn not found,isbn13 not found,2005.0,Lanfranco Fabriani,277.0,['Science Fiction'],"{'to-read': 14, 'science-fiction': 2, 'not-read': 2, 'finished': 2, 'fantascienza-italiana': 1, 'italian-authors': 1, 'completed-series': 1, 'thriller': 1, 'historical-fiction': 1, 'comedy': 1, 'fantascienza': 1, 'ebooks': 1, 'odissea_fantascie<br/>nza': 1, '1': 1, 'urania': 1, 'currently-reading': 1, 'library': 1, 'genere-fantascienza': 1, '03-in-attesa': 1, '_ita': 1, 'taggare': 1, 'abbandonati': 1, 'letteratura-italiana': 1, 'started': 1, 'not': 1, 'zzz-delos-books': 0, 'pagine-300-399': 0}",{},16,3,3.31,"{'5 Stars': 1, '4 Stars': 8, '3 Stars': 4, '2 Stars': 1, '1 Star': 2}",1.6451889375460491
170,52955174-la-pensi-eva,52955174,La pensió Eva,,,8804554347,9788804554349,2006.0,Andrea Camilleri,160.0,"['Fiction', 'European Literature > Italian Literature', 'Novels', 'Cultural > Italy']","{'to-read': 159, 'camilleri': 12, 'fiction': 12, 'default': 11, 'andrea-camilleri': 7, 'narrativa': 6, 'italiana': 5, 'italian': 5, 'autori-italiani': 4, 'ebook': 4, 'scrittori-italiani': 3, 'gialli': 3, 'romanzi': 3, 'novels': 3, 'finished': 3, 'romanzo': 3, '2021': 2, '2020': 2, 'camilleri-andrea': 2, 'novel': 2, '2019': 2, 'italy': 2, 'sicilia': 2, 'italians': 2, 'libreria': 2, 'letteratura-italiana': 2, 'italia': 2, 'casa': 2, 'giallo': 2, '2013': 2, 'mondadori': 2, 'narrativa-italiana': 2, 'italien': 2, 'own': 2, 'wishlist': 2, 'italiani': 2, 'literary-fiction': 1, 'biblio': 1, 'hörbucher-noch-nicht-gehört': 1, 'italian-fiction': 1, 'contemporary-history': 1, 'want-to-buy': 1, 'classici-scuola': 1, 'letti-prima-del-2015': 1, 'lista-libri-da-leggere': 1, 'thriller': 1, 'pequeñas-joyas': 1, 'camillery': 1, 'romance': 1, 'autori-a-g': 1, 'k1': 1, 'kindle': 1, 'letto': 1, 'liked': 1, 'ficção-policial': 1, 'biblioteca-ojr': 1, 'biblioteca-v-valle': 1, 'literature-italian': 1, 'italia_giallo-italiano': 1, 'gialli_thriller_n<br/>oir': 1, 'from-the-library': 1, 'aaa-library-graziano': 1, '_italian-authors': 1, 'miei-cartacei': 1, 'autori-preferiti': 1, 'in-my-library': 1, 'already-in': 1, 'a06': 1, 'literatura-policiaca': 1, 'literatura-italiana': 1, 'da-comprare': 1, 'e-book': 1, 'ancora-mancante': 1, '2010-2014': 1, 'novela': 1, 'waiting': 1, '2011': 1, 'storico': 1, '2_fiction': 1, '2008-83': 1, 'gelesen-2020': 1, 'already-owned-italy': 1, 'letteratura': 1, 'paper_pw': 1, 'υπναρ-2': 1, 'λογοτεχνία': 1, 'ιταλικά': 1, 'ιταλία': 1, 'ευκολοδιάβαστα': 1, 'read-in-2012': 1, 'el': 1, 'edicions-62': 1, 'autors-italians': 1, '_italia': 1, '__époque_2000s-2010s': 1, 'biblioteca': 1, 'letti-di-nuovo': 1, '2009': 1, 'biblioteca-familiar': 1, 'kr': 1}",{},590,27,3.52,"{'5 Stars': 99, '4 Stars': 195, '3 Stars': 225, '2 Stars': 57, '1 Star': 14}",2.7705888409579336
171,53704634-estrella-del-alba,53704634,Estrella del alba (Acuarela & A. Machado nº 34),,,8806186949,9788806186944,2008.0,Wu Ming 4,,"['Fiction', 'Romance > Historical Romance', 'Historical > Historical Fiction', 'Novels', 'European Literature > Italian Literature', 'Cultural > Italy', 'War']","{'to-read': 267, 'ebook': 10, 'narrativa': 10, 'romanzo-storico': 9, 'italiana': 7, 'currently-reading': 6, 'historical-fiction': 6, 'letteratura-italiana': 6, 'e-book': 5, 'italiani': 5, 'wishlist': 4, 'fiction': 4, 'narrativa-italiana': 4, 'novel': 3, 'italian-literature': 3, 'ebooks': 3, 'italia': 3, 'italian': 3, 'italiano': 3, 'romanzi': 3, 'storico': 3, 'romanzo': 3, '2020': 2, 'posseduti': 2, 'favorites': 2, 'italy': 2, 'wuming': 2, 'general': 2, 'romanzi-storici': 2, 'italian-contemporary': 2, 'italian-author': 2, 'italians': 2, 'war': 2, 'gdl': 2, 'contemporanei': 2, '2011': 2, '2008': 2, 'biblioteca': 2, 'sa-45': 1, '_autori-w': 1, 'einaudi': 1, '2021-books': 1, 'pal': 1, 'to-find': 1, 'wuming-project': 1, 'telawrence': 1, 'saggio-storico': 1, 'romanzo-italiano': 1, 'romanzi_storici': 1, 'read-2012': 1, 'post-modernism': 1, 'period_post-2000': 1, 'nation_italy': 1, 'narrativa_italian<br/>a': 1, 'narrativa-italia': 1, 'libreria-e-book': 1, 'l': 1, 'italian-fiction': 1, 'genre_historical': 1, 'french': 1, 'format_e-book': 1, 'ext': 1, 'e-reader': 1, 'contemporary-history': 1, 'books-about-books-and-libraries': 1, '_ita': 1, '1_location-bologna': 1, '1-narrativa': 1, '2021': 1, 'not-interested': 1, 'libreria-smartphone': 1, 'owned': 1, 'bologna_dintorni': 1, '2010s': 1, 'w': 1, 'recensiti': 1, 'estante-literal': 1, 'letteratura-in-italiano': 1, 'la-mia-biblioteca-dgitale': 1, 'priority-paper-book-1-2': 1, 'b07': 1, 'letti-da-edo': 1, 'historical-novels': 1, 'ready-to-read': 1, 'circolo-lettura-2020': 1, '21st-century': 1, 'da-acquistare': 1, 'essay-memoir-biography': 1, 'en-busca-y-captura': 1, 'to-read-ebook': 1, 'library': 1, 'century_twentyfir<br/>st': 1, 'language_original-language': 1, 'language_italian': 1, 'home': 1, 'a-casa-vc': 1, 'viaggio': 1, 'biografia': 1, 'amicizia': 1, 'lgbt': 1}",{},375,49,3.73,"{'5 Stars': 82, '4 Stars': 156, '3 Stars': 98, '2 Stars': 30, '1 Star': 9}",3.1720870804843995
172,53797849-mr-gwyn,53797849,Mr. Gwyn,,,8807018624,9788807018626,2011.0,Alessandro Baricco,207.0,"['Fiction', 'European Literature > Italian Literature', 'Contemporary', 'Cultural > Italy', 'Novels', 'Roman', 'Literary Fiction', 'Literature > 21st Century', 'Literature', 'Writing > Books About Books']","{'to-read': 3785, 'currently-reading': 132, 'favorites': 87, 'fiction': 66, 'italian': 39, 'narrativa': 26, 'owned': 25, '2020': 23, 'italiani': 23, 'contemporary': 22, 'ebook': 22, 'italian-literature': 21, 'wishlist': 20, 'italy': 19, 'italia': 19, '2017': 19, '2021': 16, '2014': 15, 'letteratura-italiana': 15, '2013': 14, 'default': 14, 'italiana': 14, 'owned-books': 13, 'novels': 13, 'baricco': 13, '2019': 12, '2015': 12, 'preferiti': 11, 'books-i-own': 11, '2018': 11, '2016': 11, 'kindle': 11, 'novel': 10, 'feltrinelli': 10, 'own': 10, 'favourites': 10, 'romanzo': 10, '2012': 9, 'to-buy': 8, 'alessandro-baricco': 8, 'roman': 7, 'literary-fiction': 7, 'finished': 7, 'ebooks': 7, 'library': 6, '21st-century': 6, 'italiano': 6, 'libreria': 6, 'in-translation': 6, 'narrativa-italiana': 6, 'literature': 5, 'italiaans': 5, 'books-about-books': 5, 'contemporary-fiction': 5, 'literatura-italiana': 5, 'translation': 5, 'autori-italiani': 5, 'translated': 4, 'read-in-dutch': 4, 'sub': 4, 'in-libreria': 4, 'favoritos': 4, 'ita': 4, 'reviewed': 4, 'novela': 4, 'letteratura': 4, 'e-book': 4, 'wish-list': 4, 'on': 4, 'romanzi': 4, 'read-in-2015': 3, 'read-in-2013': 3, 'fictie': 3, '2022': 3, 'dnf': 3, 'read-2017': 3, 'borrowed': 3, 'adult-fiction': 3, 'owned-tbr': 3, 'audiolibri': 3, 'e-books': 3, 'libri': 3, 'favorite-books': 3, 'italija': 3, 'maybe': 3, 'lett-italiana': 3, 'spanish': 3, 'read-2014': 3, 'favorite': 3, 'read-in-italian': 3, 'scrittori-italiani': 3, 'read-in-2018': 2, 'english': 2, 'italië': 2, 'in-my-library': 2, 'alles-boek-en-ei': 2, 'scanned': 2, 'read-2015': 2, 'literatuur': 2, 'dutch': 2}",{},7892,714,4.09,"{'5 Stars': 3022, '4 Stars': 2997, '3 Stars': 1465, '2 Stars': 338, '1 Star': 70}",3.961359667085884
